month,day,year,Station,Site,Bay,subsample,Time,Temp.C,Salinity,YSI_DO,lat.deg,lat.min,long.deg,long.min,lat,long,LONGITUDE,use.for.CPUE,notes,Cobble,Gravel,Fucus,Laminaria,Eelgrass,LT.time
7,13,2025,655,RR-1,Rodman Reach,no,11:25,11.5,29.9,110.20,56,52.9546,154,15.2596,56.8826,154.2543,-154.2543267,yes,.,n,n,n,y,y,10:35
6,16,2026,656,Laminaria South,Cook,no,8:06,7.1,30.9,.,57,46.2030,152,16.6180,57.7701,152.2770,-152.2769667,yes,.,y,y,y,y,y,9:49
6,16,2026,657,Eelgrass South,Cook,yes,9:06,7.2,31.1,.,57,46.1230,152,16.4460,57.7687,152.2741,-152.2741,yes,.,n,n,n,y,y,9:49
6,16,2026,658,Eelgrass West,Cook,yes,10:36,7.9,31.1,.,57,46.7650,152,15.8142,57.7794,152.2636,-152.26357,yes,.,n,y,n,y,y,9:49
6,16,2026,659,Laminaria East,Cook,no,11:27,7.7,31.4,.,57,46.4880,152,15.4136,57.7748,152.2569,-152.2568933,yes,.,y,n,y,y,y,9:49
6,30,2026,660,Kilu-1,Kiliuda,no,7:23,11.6,30.5,.,57,19.2900,152,54.1060,57.3215,152.9018,-152.9017667,yes,.,n,y,n,n,y,9:19
6,30,2026,661,Kilu-2,Kiliuda,yes,8:07,11.5,30.1,.,57,19.3940,152,53.9870,57.3232,152.8998,-152.8997833,yes,.,n,y,n,n,y,9:19
6,30,2026,662,Kilu-3,Kiliuda,no,8:46,11.5,30.0,.,57,19.5070,152,54.3390,57.3251,152.9057,-152.90565,yes,.,n,y,n,n,y,9:19
6,30,2026,663,Kilu-4,Kiliuda,no,9:38,11.4,30.0,.,57,19.6560,152,53.8820,57.3276,152.8980,-152.8980333,yes,.,n,n,y,y,y,9:19
6,30,2026,664,Kilu-6,Kiliuda,no,10:25,9.9,31.3,.,57,19.3342,152,56.7665,57.3222,152.9461,-152.9461083,yes,.,n,y,y,y,y,9:19
6,30,2026,665,Kilu-5,Kiliuda,no,11:05,10.6,30.9,.,57,19.3514,152,54.6086,57.3225,152.9101,-152.9101433,yes,.,y,y,n,n,y,9:19
7,2,2026,666,Kai-3,Kaiugnak,no,8:53,8.9,29.2,.,57,3.2180,153,39.1537,57.0536,153.6526,-153.6525617,yes,.,n,y,y,y,y,10:27
7,2,2026,667,Kai-6,Kaiugnak,no,9:33,8.9,29.8,.,57,3.3372,153,39.0344,57.0556,153.6506,-153.6505733,yes,.,n,y,y,y,y,10:27
7,2,2026,668,Kai-7,Kaiugnak,yes,10:31,8.6,30.5,.,57,3.4273,153,38.0857,57.0571,153.6348,-153.6347617,yes,.,n,y,n,n,y,10:27
7,2,2026,669,Kai-4,Kaiugnak,yes,11:23,9.0,31.1,.,57,4.2450,153,40.4820,57.0708,153.6747,-153.6747,yes,.,y,y,n,y,n,10:27
7,2,2026,670,Kai-1,Kaiugnak,no,12:19,9.8,29.1,.,57,3.6382,153,42.3379,57.0606,153.7056,-153.7056317,yes,.,n,y,n,y,y,10:27
7,2,2026,671,Kai-2,Kaiugnak,no,12:39,9.6,29.7,.,57,3.4344,153,42.2012,57.0572,153.7034,-153.7033533,yes,.,y,n,y,n,y,10:27
7,4,2026,672,Jap-7,Japanese,yes,9:28,8.6,31.1,.,56,56.7643,153,41.1319,56.9461,153.6855,-153.6855317,yes,.,n,y,y,y,y,11:18
7,4,2026,673,Jap-2,Japanese,yes,10:11,9.9,30.4,.,56,56.8887,153,40.9350,56.9481,153.6823,-153.68225,yes,.,y,n,y,y,n,11:18
7,4,2026,674,Jap-3,Japanese,yes,10:44,9.9,28.8,.,56,57.0591,153,41.1130,56.9510,153.6852,-153.6852167,yes,.,y,y,y,n,y,11:18
7,4,2026,675,Jap-6,Japanese,yes,11:22,10.1,30.3,.,56,57.1660,153,40.7500,56.9528,153.6792,-153.6791667,yes,.,y,y,y,y,n,11:18
7,4,2026,676,Jap-1,Japanese,yes,12:15,9.1,31.4,.,56,57.1900,153,41.1060,56.9532,153.6851,-153.6851,yes,.,n,y,n,y,y,11:18
7,4,2026,677,Jap-5,Japanese,yes,13:03,11.4,28.1,.,56,58.0607,153,40.9290,56.9677,153.6822,-153.68215,yes,so much ulva and pteropods,n,y,y,n,y,11:18
7,9,2026,678,BB-3,Balboa,yes,5:35,9.5,30.7,.,55,34.6601,160,35.8800,55.5777,160.5980,-160.598,yes,.,y,n,n,n,y,4:49
7,9,2026,679,BB-2,Balboa,yes,6:02,9.2,30.2,.,55,34.6875,160,35.7380,55.5781,160.5956,-160.5956333,yes,.,n,y,n,y,y,4:49
7,9,2026,680,BB-4,Balboa,no,6:43,9.8,31.1,.,55,34.6554,160,36.8981,55.5776,160.6150,-160.6149683,yes,.,y,n,y,n,y,4:49
7,9,2026,681,BB-7,Balboa,no,7:06,9.4,28.8,.,55,35.0818,160,36.8368,55.5847,160.6139,-160.6139467,yes,.,y,y,y,y,y,4:49
7,11,2026,682,Fal-5,Falmouth,no,6:28,10.6,31.1,.,55,4.1350,160,7.7737,55.0689,160.1296,-160.1295617,yes,.,y,n,n,y,n,6:48
7,11,2026,683,Fal-1,Falmouth,no,6:58,10.6,31.1,.,55,4.0128,160,7.6036,55.0669,160.1267,-160.1267267,yes,.,y,n,n,y,n,6:48
7,11,2026,684,Fal-4,Falmouth,yes,7:32,10.7,30.3,.,55,4.1759,160,6.8456,55.0696,160.1141,-160.1140933,yes,.,y,y,y,y,n,6:48
7,11,2026,685,Fal-3,Falmouth,yes,8:05,10.9,29.5,.,55,4.1254,160,6.7753,55.0688,160.1129,-160.1129217,yes,.,y,y,y,y,y,6:48
7,11,2026,686,Fal-2,Falmouth,no,8:37,10.9,29.4,.,55,3.8238,160,7.0187,55.0637,160.1170,-160.1169783,yes,sand,n,n,n,n,n,6:48
7,12,2026,687,Bar-5,Baralof,no,7:04,8.8,30.7,.,55,13.8230,160,32.9250,55.2304,160.5488,-160.54875,yes,.,y,n,y,y,y,7:47
7,12,2026,688,Bar-4,Baralof,no,7:37,8.8,30.6,.,55,13.7560,160,33.1180,55.2293,160.5520,-160.5519667,yes,.,n,n,y,y,y,7:47
7,12,2026,689,Bar-3,Baralof,no,8:17,8.8,31.1,.,55,13.7630,160,33.7480,55.2294,160.5625,-160.5624667,yes,.,y,n,y,y,y,7:47
7,12,2026,690,Bar-2,Baralof,no,9:04,9.0,29.6,.,55,13.7630,160,33.8770,55.2294,160.5646,-160.5646167,yes,.,y,n,y,y,y,7:47
7,12,2026,691,Bar-1,Baralof,no,9:43,9.1,30.9,.,55,13.8570,160,34.0710,55.2310,160.5679,-160.56785,yes,sand,n,n,n,y,n,7:47
7,13,2026,692,Sand-2,Sand Point,no,9:00,8.7,31.4,.,55,19.2150,160,31.4570,55.3203,160.5243,-160.5242833,no,ripped net on machine parts,y,n,y,y,n,8:37
7,13,2026,693,Sand-3,Sand Point,no,9:49,9.4,30.9,.,55,19.2281,160,31.2200,55.3205,160.5203,-160.5203333,no,past the low tide. Can't access EG habitat,n,y,n,n,n,8:37
7,14,2026,694,Sand-3,Sand Point,no,9:33,7.8,31.3,.,55,19.2281,160,31.2200,55.3205,160.5203,-160.5203333,yes,.,y,n,n,n,y,9:24
7,14,2026,695,Sand-2,Sand Point,no,10:14,8.7,31.4,.,55,19.2150,160,31.4570,55.3203,160.5243,-160.5242833,yes,sea urchins,y,n,n,y,y,9:24
7,16,2026,696,Fox-4,Fox,yes,9:12,9.6,30.6,.,55,36.4930,159,37.8510,55.6082,159.6309,-159.63085,yes,shallow. Had to row,n,y,n,y,y,10:50
7,16,2026,697,Fox-5,Fox,yes,9:58,9.1,31.3,.,55,36.5012,159,37.9212,55.6084,159.6320,-159.63202,yes,shallow. Had to row,n,y,n,y,y,10:50
7,16,2026,698,Fox-3,Fox,yes,10:52,8.6,31.2,.,55,36.5703,159,38.2671,55.6095,159.6378,-159.637785,yes,.,y,n,n,y,n,10:50
7,16,2026,699,Fox-1,Fox,yes,11:27,9.7,31.2,.,55,36.9937,159,39.1881,55.6166,159.6531,-159.653135,yes,.,y,n,n,y,y,10:50
7,16,2026,700,Fox-2,Fox,no,12:07,9.6,31.1,.,55,36.7129,159,38.5164,55.6119,159.6419,-159.64194,yes,.,y,n,y,y,n,10:50
7,18,2026,701,Mit-5,Mitrofania,yes,10:39,9.4,29.4,.,55,58.8708,158,41.8609,55.9812,158.6977,-158.6976817,yes,shallow. Had to row,n,y,y,y,y,12:14
7,18,2026,702,Mit-3,Mitrofania,yes,12:03,9.5,30.6,.,55,58.7220,158,42.6386,55.9787,158.7106,-158.7106433,yes,.,n,y,n,y,y,12:14
7,18,2026,703,Mit-2,Mitrofania,no,12:30,9.4,30.3,.,55,58.8037,158,42.7812,55.9801,158.7130,-158.71302,yes,.,n,y,n,y,y,12:14
7,18,2026,704,Mit-1,Mitrofania,no,12:58,9.1,31.3,.,55,58.6830,158,42.9113,55.9781,158.7152,-158.7151883,yes,.,y,n,n,y,y,12:14
7,18,2026,705,Mit-6,Mitrofania,yes,13:32,9.7,31.3,.,55,58.7261,158,42.2409,55.9788,158.7040,-158.704015,yes,.,y,y,y,y,y,12:14
7,21,2026,706,PW-2,Port Wrangell,no,12:18,9.0,22.8,.,57,2.8969,156,36.7053,57.0483,156.6118,-156.611755,yes,big swell,y,n,n,y,n,14:00
7,21,2026,707,PW-3,Port Wrangell,no,13:01,8.3,29.8,.,57,2.7765,156,36.8027,57.0463,156.6134,-156.6133783,yes,big swell,y,n,n,y,n,14:00
7,21,2026,708,PW-1,Port Wrangell,yes,13:33,9.1,25.6,.,57,2.9535,156,36.6980,57.0492,156.6116,-156.6116333,yes,.,y,n,y,y,y,14:00
7,21,2026,709,PW-4,Port Wrangell,no,14:21,10.1,18.0,.,57,3.5328,156,37.3630,57.0589,156.6227,-156.6227167,yes,.,y,n,y,y,y,14:00
7,22,2026,710,AG-1,Agripina,no,13:09,9.1,30.7,.,57,6.2491,156,28.6060,57.1042,156.4768,-156.4767667,yes,.,y,y,y,y,y,14:46
7,22,2026,711,AG-2,Agripina,yes,13:34,8.9,29.1,.,57,6.2719,156,28.2986,57.1045,156.4716,-156.4716433,yes,.,y,y,n,y,y,14:46
7,22,2026,712,AG-5,Agripina,yes,14:03,8.8,30.7,.,57,6.2864,156,27.5013,57.1048,156.4584,-156.458355,yes,.,y,n,n,y,y,14:46
7,22,2026,713,AG-3,Agripina,yes,14:39,8.8,30.2,.,57,6.4160,156,27.3770,57.1069,156.4563,-156.4562833,yes,.,y,y,n,y,y,14:46
7,22,2026,714,AG-4,Agripina,no,15:09,9.0,24.1,.,57,6.5593,156,27.6208,57.1093,156.4603,-156.4603467,yes,.,y,y,n,y,y,14:46
7,22,2026,715,AG-6,Agripina,no,15:41,8.6,10.1,.,57,6.8038,156,28.8003,57.1134,156.4800,-156.480005,yes,.,n,y,n,y,y,14:46
7,13,2021,302x,BB-6,Balboa,no,11:52,.,.,.,.,.,.,.,.,.,.,no,no good; tide too low. Site is earth,y,n,y,y,y,11:44
